name,price,url,image_url,image_path,category,pet_type
Pedigree Lamb Chunks In Gravy Puppy Wet Food - 70 g,50.00,https://headsupfortails.com/products/pedigree-lamb-chunks-gravy-puppy-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_18_5b5cd2eb-d6f7-49bd-8117-b2f241e7be2a.jpg?v=1744608465,dog_food_images\Pedigree_Lamb_Chunks_In_Gravy_Puppy_Wet_Food___70_.jpg,Wet Food,Dog
"Applaws Taste Toppers Lamb With Courgette, Carrots & Chickpeas In Gravy Wet Food For Dog - 85 gm",190.00,https://headsupfortails.com/products/applaws-taste-toppers-lamb-with-courgette-carrots-chickpeas-in-gravy-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898164_1.jpg?v=1729576764,dog_food_images\Applaws_Taste_Toppers_Lamb_With_Courgette__Carrots.jpg,Wet Food,Dog
"Applaws Taste Toppers Whitefish With Salmon, Green Beans & Lentils In Gravy Wet Food For Dog - 85 gm",190.00,https://headsupfortails.com/products/applaws-taste-toppers-in-gravy-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898294_1.jpg?v=1729579908,dog_food_images\Applaws_Taste_Toppers_Whitefish_With_Salmon__Green.jpg,Wet Food,Dog
Canine Creek Life Preservation Formula Wet Food For Adult Dog - 150 gm,250.00,https://headsupfortails.com/products/canine-creek-life-preservation-formula-wet-food-for-adult-dog-150-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8906125482238_b64a10d7-fdc8-4658-8675-53b9f815e333.jpg?v=1715927693,dog_food_images\Canine_Creek_Life_Preservation_Formula_Wet_Food_Fo.jpg,Wet Food,Dog
Royal Canin Veterinary Gastrointestinal Low Fat Dog Wet Food - 420 g,660.00,https://headsupfortails.com/products/royal-canin-veterinary-gastrointestinal-low-fat-dog-wet-food-420-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/GastrointestinalLowFat-4copy_5d962314-3980-4c42-b29b-b9a54f2d860b.jpg?v=1743273356,dog_food_images\Royal_Canin_Veterinary_Gastrointestinal_Low_Fat_Do.jpg,Wet Food,Dog
"Applaws Taste Toppers Chicken Breast With Broccoli, Apple & Quinoa In Broth Wet Food For Dog - 85 gm",170.00,https://headsupfortails.com/products/applaws-taste-toppers-chicken-breast-with-broccoli-apple-quinoa-in-broth-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898263_1.jpg?v=1736423927,dog_food_images\Applaws_Taste_Toppers_Chicken_Breast_With_Broccoli.jpg,Wet Food,Dog
Royal Canin Gastrointestinal Wet Food Can For Dog - 400 g,650.00,https://headsupfortails.com/products/royal-canin-gastrointestinal-wet-food-can-for-dog-400-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Untitled-1_1.jpg?v=1743273347,dog_food_images\Royal_Canin_Gastrointestinal_Wet_Food_Can_For_Dog_.jpg,Wet Food,Dog
"Applaws Taste Toppers Tuna Fillet With Pumpkin, Chickpeas & Kale In Broth Wet Food For Dog - 85 gm",170.00,https://headsupfortails.com/products/applaws-taste-toppers-tuna-fillet-with-pumpkin-chickpeas-kale-in-broth-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898317_7.jpg?v=1736425889,dog_food_images\Applaws_Taste_Toppers_Tuna_Fillet_With_Pumpkin__Ch.jpg,Wet Food,Dog
Royal Canin Hepatic Can Wet Food For Dog - 420 gm,660.00,https://headsupfortails.com/products/royal-canin-hepatic-can-wet-food-for-dog-420-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Hepatic-6copy.jpg?v=1743273386,dog_food_images\Royal_Canin_Hepatic_Can_Wet_Food_For_Dog___420_gm.jpg,Wet Food,Dog
Royal Canin Veterinary Cardiac Wet Food For Dog - 410 gm,720.00,https://headsupfortails.com/products/royal-canin-veterinary-cardiac-wet-food-for-dog-410-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/9003579309407_1.jpg?v=1743273341,dog_food_images\Royal_Canin_Veterinary_Cardiac_Wet_Food_For_Dog___.jpg,Wet Food,Dog
Pedigree Roasted Lamb Chunks In Gravy Puppy Wet Food - 130 g,60.00,https://headsupfortails.com/products/pedigree-roasted-lamb-chunks-puppy-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301015790_2.jpg?v=1744608324,dog_food_images\Pedigree_Roasted_Lamb_Chunks_In_Gravy_Puppy_Wet_Fo.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Chicken & Veggies Dog Food - 300 gm,329.00,https://headsupfortails.com/products/saras-wholesome-chicken-veggies-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Sara_sWholesome-Chicken_Veggies1copy.jpg?v=1739041766,dog_food_images\Sara_s_Wholesome_Grain_Free_Chicken___Veggies_Dog_.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Dog Food Combo - 2x100 gm,225.00,https://headsupfortails.com/products/sara-wholesome-grain-free-dogs-food-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTSara_sWholesomeGrain-FreeDogFoodCombo_2x100g_46bc74b1-79e7-452a-9b86-221a4bc002f9.jpg?v=1739043631,dog_food_images\Sara_s_Wholesome_Grain_Free_Dog_Food_Combo___2x100.jpg,Wet Food,Dog
"Little BigPaw Turkey with Broccoli, Carrots and Cranberries in a Rich Herb Gravy Wet Dog Food - 390 g",340.00,https://headsupfortails.com/products/little-bigpaw-turkey-with-broccoli-carrots-and-cranberries-in-a-rich-herb-gravy-for-dogs-390-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/LITTLE_1_bdef8da1-f1d7-4574-a401-278c71fc7bfd.jpg?v=1681973025,dog_food_images\Little_BigPaw_Turkey_with_Broccoli__Carrots_and_Cr.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Lamb And Apple Dog Food - (7 x 300g),2252.50,https://headsupfortails.com/products/huft-saras-wholesome-food-grain-free-lamb-and-apple-dog-food-pack-of-7,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_7658_6adb4bfc-8df2-45fe-a43c-c44c886afb6d.jpg?v=1716552911,dog_food_images\Sara_s_Wholesome_Grain_Free_Lamb_And_Apple_Dog_Foo.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Chicken And Turkey Dog Food - (10 x 100g),1125.00,https://headsupfortails.com/products/sara-wholesome-grain-free-dog-food-pack-of-10,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_2596_2a12e16a-0f1e-42db-a393-cdf17d0cf5af.jpg?v=1716553577,dog_food_images\Sara_s_Wholesome_Grain_Free_Chicken_And_Turkey_Dog.jpg,Wet Food,Dog
Pedigree Roasted Lamb Chunks In Gravy Adult Dog Wet Food - 130 g,60.00,https://headsupfortails.com/products/pedigree-roasted-lamb-chunks-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301015769_1.jpg?v=1744608328,dog_food_images\Pedigree_Roasted_Lamb_Chunks_In_Gravy_Adult_Dog_We.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Chicken And Turkey Dog Food - (7 x 300g),2252.50,https://headsupfortails.com/products/huft-saras-wholesome-food-grain-free-chicken-and-turkey-dog-food-pack-of-7,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_7655_1_de7de221-0b80-47a8-adc8-4187ad2e6f28.jpg?v=1739043878,dog_food_images\Sara_s_Wholesome_Grain_Free_Chicken_And_Turkey_Dog.jpg,Wet Food,Dog
Signature Grain Zero Chicken Chunks In Gravy Wet Food For Adult & Senior Dogs 150 g Packs,50.00,https://headsupfortails.com/products/signature-grain-zero-chicken-chunks-in-gravy-wet-food-for-adult-senior-dogs-150-g-packs,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/SignatureGrainZeroChickenChunksInGravyWetFoodForAdult_SeniorDogs150gPacks.jpg?v=1681973198,dog_food_images\Signature_Grain_Zero_Chicken_Chunks_In_Gravy_Wet_F.jpg,Wet Food,Dog
Sara's Wholesome Food Classic Chicken & Brown Rice and Grain-Free Chicken & Turkey Combo - 2x300 gm,592.20,https://headsupfortails.com/products/huft-saras-wholesome-food-classic-chicken-brown-rice-and-grain-free-chicken-turkey-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTSara_sWholesomeFood-ClassicChicken_BrownRiceandGrain-FreeChicken_TurkeyCombo-Packof2.jpg?v=1739043889,dog_food_images\Sara_s_Wholesome_Food_Classic_Chicken___Brown_Rice.jpg,Wet Food,Dog
Sara's Wholesome Food Chicken Brown Rice & Turkey With Rich Blend Bone Broth Combo - Pack Of 3,816.30,https://headsupfortails.com/products/huft-saras-wholesome-food-classic-chicken-and-brown-rice-grain-free-chicken-and-turkey-and-saras-rich-blend-bone-broth-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1000_1.jpg?v=1739043887,dog_food_images\Sara_s_Wholesome_Food_Chicken_Brown_Rice___Turkey_.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Dog Food Combo - 2x300 gm,682.20,https://headsupfortails.com/products/huft-saras-wholesome-grain-free-dog-food-combo,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTSara_sWholesomeGrain-FreeDogFoodCombo-Packof2.jpg?v=1739044076,dog_food_images\Sara_s_Wholesome_Grain_Free_Dog_Food_Combo___2x300.jpg,Wet Food,Dog
Schesir 67% Chicken Fillets Wet Dog Food - 150 g,249.00,https://headsupfortails.com/products/schesir-wet-dog-food-chicken-fillets-150-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Schesir67_ChickenFilletsWetDogFood-150g.jpg?v=1744785604,dog_food_images\Schesir_67__Chicken_Fillets_Wet_Dog_Food___150_g.jpg,Wet Food,Dog
Sara's Wholesome Classic Chicken And Brown Rice Dog Food - (7 x 300g),1657.50,https://headsupfortails.com/products/huft-saras-wholesome-food-classic-chicken-and-brown-rice-dog-food-pack-of-6-1-free-pack-of-7,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_7657_8fd986f9-7322-4839-886f-4ed0470e082e.jpg?v=1739043874,dog_food_images\Sara_s_Wholesome_Classic_Chicken_And_Brown_Rice_Do.jpg,Wet Food,Dog
Royal Canin Hypoallergenic Veterinary Diet Wet Dog Food - 400 g,830.00,https://headsupfortails.com/products/royal-canin-hypoallergenic-veterinary-diet-wet-dog-food-400-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninHypoallergenicVeterinaryDietWetDogFood-400g.png?v=1743273500,dog_food_images\Royal_Canin_Hypoallergenic_Veterinary_Diet_Wet_Dog.png,Wet Food,Dog
Little BigPaw Tender Duck & Vegetable Dinner Wet Dog Food - 150 g,210.00,https://headsupfortails.com/products/little-bigpaw-tender-duck-vegetable-dinner-for-dogs-150-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060251321397.jpg?v=1718005320,dog_food_images\Little_BigPaw_Tender_Duck___Vegetable_Dinner_Wet_D.jpg,Wet Food,Dog
Drools Real Chicken and Chicken Liver Chunks in Gravy Puppy Wet Dog Food - 150g packs,40.00,https://headsupfortails.com/products/drools-real-chicken-and-chicken-liver-chunks-in-gravy-puppy-wet-dog-food-150g-pack-of-12,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/supertails_24_1_1800x1800_c31e7a77-d826-4d73-97e7-302e98f8532d.jpg?v=1680859344,dog_food_images\Drools_Real_Chicken_and_Chicken_Liver_Chunks_in_Gr.jpg,Wet Food,Dog
Sara's Wholesome Food Mutton Biryani - Flavours of India - 300 g,299.00,https://headsupfortails.com/products/sara-mutton-biryani-wholesome-food-for-dog,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFT_Sara_s_Wholesome_Food_Flavours_of_India_-_Mutton_Biryani_300_g__01.jpg?v=1739043714,dog_food_images\Sara_s_Wholesome_Food_Mutton_Biryani___Flavours_of.jpg,Wet Food,Dog
Sara's Wholesome Food Combo For Dogs - 4x300 gm,1229.00,https://headsupfortails.com/products/huft-saras-wholesome-complete-food-combo-for-dogs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RemovePaneerAndEggs.jpg?v=1738154781,dog_food_images\Sara_s_Wholesome_Food_Combo_For_Dogs___4x300_gm.jpg,Wet Food,Dog
Royal Canin Veterinary Diet Renal Wet Food Can For Dog - 410 g,660.00,https://headsupfortails.com/products/royal-canin-veterinary-diet-renal-dog-wet-food-can-410-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/9003579000748copy.jpg?v=1743273404,dog_food_images\Royal_Canin_Veterinary_Diet_Renal_Wet_Food_Can_For.jpg,Wet Food,Dog
Sara's Wholesome Classic Paneer & Veggies Dog Food - 300 gm,279.00,https://headsupfortails.com/products/saras-wholesome-paneer-veggies-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Sara_sFresh-Paneer_Veggies1copy.jpg?v=1739041755,dog_food_images\Sara_s_Wholesome_Classic_Paneer___Veggies_Dog_Food.jpg,Wet Food,Dog
Hearty Shredded Chicken & Pumpkin In Gravy Dog Wet Food - 70 g,65.00,https://headsupfortails.com/products/hearty-shredded-chicken-pumpkin-in-gravy-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/0726684544103.jpg?v=1739041863,dog_food_images\Hearty_Shredded_Chicken___Pumpkin_In_Gravy_Dog_Wet.jpg,Wet Food,Dog
"Hearty Trio: Chicken, Lamb & Pumpkin Delight in Gravy Combo For Dog - 210g (3 x 70g)",180.00,https://headsupfortails.com/products/huft-hearty-trio-chicken-lamb-pumpkin-delight-in-gravy-combo-for-dog-210-g-3-x-70-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTHeartyTrioChicken_Lamb_PumpkinDelightinGravyComboForDog-_3x70gm_1.jpg?v=1739041851,dog_food_images\Hearty_Trio__Chicken__Lamb___Pumpkin_Delight_in_Gr.jpg,Wet Food,Dog
"Applaws Taste Toppers Chicken Breast With White Beans, Pumpkin & Peas In Gravy Wet Food For Dog - 85 gm",170.00,https://headsupfortails.com/products/applaws-taste-toppers-chicken-breast-with-white-beans-pumpkin-peas-in-gravy-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898317_6.jpg?v=1736425892,dog_food_images\Applaws_Taste_Toppers_Chicken_Breast_With_White_Be.jpg,Wet Food,Dog
Acana Free-Run Duck Dry Dog Food (All Breeds & Ages),3399.00,https://headsupfortails.com/products/acana-free-run-duck-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/AcanaFree-RunDuckDryDogFood-AllBreeds_Ages.jpg?v=1681967591,dog_food_images\Acana_Free_Run_Duck_Dry_Dog_Food__All_Breeds___Age.jpg,Grain Free,Dog
Acana Grass-Fed Lamb Dry Dog Food (All Breeds & Ages),599.00,https://headsupfortails.com/products/acana-grass-fed-lamb-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/AcanaGrass-FedLambDryDogFood-AllBreeds_Ages-2.jpg?v=1681967689,dog_food_images\Acana_Grass_Fed_Lamb_Dry_Dog_Food__All_Breeds___Ag.jpg,Grain Free,Dog
Acana Large Breed Adult Dry Dog Food,10499.00,https://headsupfortails.com/products/acana-adult-large-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Acana-Adult-Large-Breed-Dog-Food.jpg?v=1670908438,dog_food_images\Acana_Large_Breed_Adult_Dry_Dog_Food.jpg,Grain Free,Dog
Acana Large Breed Dry Puppy Food,10499.00,https://headsupfortails.com/products/acana-puppy-large-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/064992501112-5.jpg?v=1705908039,dog_food_images\Acana_Large_Breed_Dry_Puppy_Food.jpg,Grain Free,Dog
Acana Light & Fit Adult Dog Food (All Breeds),2799.00,https://headsupfortails.com/products/acana-light-fit-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/71CTzAfi4jL.jpg?v=1732521322,dog_food_images\Acana_Light___Fit_Adult_Dog_Food__All_Breeds_.jpg,Grain Free,Dog
Acana Mini & Medium Breed Junior Dry Puppy Food,599.00,https://headsupfortails.com/products/acana-puppy-junior-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/064992500115-1.jpg?v=1705910337,dog_food_images\Acana_Mini___Medium_Breed_Junior_Dry_Puppy_Food.jpg,Grain Free,Dog
Acana Small Breed Adult Dry Dog Food,599.00,https://headsupfortails.com/products/acana-adult-small-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/064992523602.jpg?v=1705914588,dog_food_images\Acana_Small_Breed_Adult_Dry_Dog_Food.jpg,Grain Free,Dog
Acana Small Breed Dry Puppy Food,399.00,https://headsupfortails.com/products/acana-puppy-small-breed-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/AcanaSmallBreedDryPuppyFood_164156b9-88da-4abe-8d72-e6fe2b0f67c2.jpg?v=1681897051,dog_food_images\Acana_Small_Breed_Dry_Puppy_Food.jpg,Grain Free,Dog
"Applaws Taste Toppers Chicken Breast With Broccoli, Apple & Quinoa In Broth Wet Food For Dog - 85 gm",170.00,https://headsupfortails.com/products/applaws-taste-toppers-chicken-breast-with-broccoli-apple-quinoa-in-broth-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898263_1.jpg?v=1736423927,dog_food_images\Applaws_Taste_Toppers_Chicken_Breast_With_Broccoli.jpg,Grain Free,Dog
"Applaws Taste Toppers Lamb With Courgette, Carrots & Chickpeas In Gravy Wet Food For Dog - 85 gm",190.00,https://headsupfortails.com/products/applaws-taste-toppers-lamb-with-courgette-carrots-chickpeas-in-gravy-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898164_1.jpg?v=1729576764,dog_food_images\Applaws_Taste_Toppers_Lamb_With_Courgette__Carrots.jpg,Grain Free,Dog
"Applaws Taste Toppers Tuna Fillet With Pumpkin, Chickpeas & Kale In Broth Wet Food For Dog - 85 gm",170.00,https://headsupfortails.com/products/applaws-taste-toppers-tuna-fillet-with-pumpkin-chickpeas-kale-in-broth-wet-food-for-dog-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898317_7.jpg?v=1736425889,dog_food_images\Applaws_Taste_Toppers_Tuna_Fillet_With_Pumpkin__Ch.jpg,Grain Free,Dog
"Applaws Taste Toppers Whitefish With Salmon, Green Beans & Lentils In Gravy Wet Food For Dog - 85 gm",190.00,https://headsupfortails.com/products/applaws-taste-toppers-in-gravy-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060481898294_1.jpg?v=1729579908,dog_food_images\Applaws_Taste_Toppers_Whitefish_With_Salmon__Green.jpg,Grain Free,Dog
Arden Grange Sensitive Adult Dry Dog Food - Ocean White Fish and Potato,2750.00,https://headsupfortails.com/products/arden-grange-sensitive-adult-dog-food-ocean-white-fish-and-potato-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ArdenGrangeSensitiveAdultDryDogFood-OceanWhiteFishandPotato_1f5d82a4-9e5e-45eb-96e5-66a6b663595c.jpg?v=1681973644,dog_food_images\Arden_Grange_Sensitive_Adult_Dry_Dog_Food___Ocean_.jpg,Grain Free,Dog
Canine Craving All Natural Chews Grain Free Sardine Dog Treats - 70 g,539.10,https://headsupfortails.com/products/canine-craving-all-natural-chews-grain-free-sardine-dog-treats-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/CC-SRDN-70-1.jpg?v=1693998757,dog_food_images\Canine_Craving_All_Natural_Chews_Grain_Free_Sardin.jpg,Grain Free,Dog
Canine Craving All Natural Grain Free Duck Cubes Dog Treats - 70 g,719.10,https://headsupfortails.com/products/canine-craving-all-natural-grain-free-duck-cubes-dog-treats-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/ALD_5299.jpg?v=1694412107,dog_food_images\Canine_Craving_All_Natural_Grain_Free_Duck_Cubes_D.jpg,Grain Free,Dog
Canine Craving Dehydrated Lamb Trotter Dog Treat - 1 Piece - 75g,359.10,https://headsupfortails.com/products/canine-craving-dehydrated-lamb-trotter-dog-treat-1-piece-75g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DehydratedLambTrotter_FP_b06ae13b-d115-4d65-97e8-c7fd399d1b83.jpg?v=1694167903,dog_food_images\Canine_Craving_Dehydrated_Lamb_Trotter_Dog_Treat__.jpg,Grain Free,Dog
Canine Craving Delicious & Nutritious Grain Free Buffalo Mix Cubes Dog Treats - 70 g,449.10,https://headsupfortails.com/products/canine-craving-delicious-nutritious-grain-free-buffalo-mix-cubes-dog-treats-70-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/CanineCravingDehydratedBuffaloMixCubes-70g.jpg?v=1692618498,dog_food_images\Canine_Craving_Delicious___Nutritious_Grain_Free_B.jpg,Grain Free,Dog
Canine Craving Duck Chew - Whole Wings Dog Chew Treat - 2 Pcs,629.10,https://headsupfortails.com/products/canine-craving-duck-chew-whole-wings-dog-chew-treat-2-pieces,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/CanineCravingDuckChew-WholeWingsDogChewTreat-2Pcs-90g.jpg?v=1646042969,dog_food_images\Canine_Craving_Duck_Chew___Whole_Wings_Dog_Chew_Tr.jpg,Grain Free,Dog
Canine Creek Life Preservation Formula Wet Food For Adult Dog - 150 gm,250.00,https://headsupfortails.com/products/canine-creek-life-preservation-formula-wet-food-for-adult-dog-150-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8906125482238_b64a10d7-fdc8-4658-8675-53b9f815e333.jpg?v=1715927693,dog_food_images\Canine_Creek_Life_Preservation_Formula_Wet_Food_Fo.jpg,Grain Free,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Adult Medium & Maxi Breed Dry Dog Food,2346.00,https://headsupfortails.com/products/farmina-n-d-grain-free-chicken-pomegranate-adult-medium-maxi-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FARMIN_3.jpg?v=1743766497,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Grain Free,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Dry Puppy Food - Medium & Maxi Breed,2566.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-chicken-pomegranate-grain-free-dry-dog-food-puppy-medium-maxi-breed,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeDryPuppyFood-Medium_MaxiBreed-1.jpg?v=1743766469,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Grain Free,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Dry Puppy Food - Puppy Starter (All Breed),910.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-chicken-pomegranate-grain-free-dry-dog-food-puppy-starter-all-breed,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeDryPuppyFood-PuppyStarter-AllBreed.jpg?v=1743766473,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Grain Free,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Mini Breed Adult Dry Dog Food,874.00,https://headsupfortails.com/products/farmina-n-d-grain-free-chicken-pomegranate-adult-mini-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeMiniBreedAdultDryDogFood-3_d5d13792-6e7a-413e-9876-3eefb40c049c.jpg?v=1743766520,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Grain Free,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Mini Breed Dry Puppy Food,874.00,https://headsupfortails.com/products/farmina-n-d-pumpkin-pumpkin-chicken-pomegranate-grain-free-mini-breed-dry-puppy-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeMiniBreedDryPuppyFood-2.jpg?v=1743766471,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Grain Free,Dog
Farmina N&D Pumpkin Chicken & Pomegranate Grain Free Puppy Dry Food - Medium & Maxi - 12 kg,9742.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-chicken-pomegranate-grain-free-puppy-dry-food-medium-maxi-12-kg-best-before-11th-apr-25,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinChicken_PomegranateGrainFreeDryPuppyFood-Medium_MaxiBreed-1.jpg?v=1743766469,dog_food_images\Farmina_N_D_Pumpkin_Chicken___Pomegranate_Grain_Fr.jpg,Grain Free,Dog
Farmina N&D Pumpkin Codfish & Orange Grain Free Adult Mini Breed Dry Dog Food,985.60,https://headsupfortails.com/products/farmina-n-d-grain-free-codfish-orange-adult-mini-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinCodfish_OrangeGrainFreeAdultMiniBreedDryDogFood-3.jpg?v=1743766509,dog_food_images\Farmina_N_D_Pumpkin_Codfish___Orange_Grain_Free_Ad.jpg,Grain Free,Dog
Farmina N&D Pumpkin Codfish & Orange Grain Free Medium & Maxi Breed Adult Dry Dog Food,2596.00,https://headsupfortails.com/products/farmina-n-d-grain-free-codfish-orange-adult-medium-maxi-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinCodfish_OrangeGrainFreeMedium_MaxiBreedAdultDryDogFood.jpg?v=1743766499,dog_food_images\Farmina_N_D_Pumpkin_Codfish___Orange_Grain_Free_Me.jpg,Grain Free,Dog
Farmina N&D Pumpkin Lamb & Blueberry Grain Free Medium & Maxi Breed Adult Dry Dog Food,2714.00,https://headsupfortails.com/products/farmina-n-d-grain-free-lamb-blueberry-adult-medium-maxi-breed-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FARMIN_1_c7b574eb-2237-4848-b320-c73e5f6e53d2.jpg?v=1743766512,dog_food_images\Farmina_N_D_Pumpkin_Lamb___Blueberry_Grain_Free_Me.jpg,Grain Free,Dog
Farmina N&D Pumpkin Lamb & Blueberry Grain Free Medium & Maxi Breed Dry Puppy Food,2714.00,https://headsupfortails.com/products/farmina-n-d-grain-free-lamb-blueberry-medium-maxi-breed-puppy-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinLamb_BlueberryGrainFreeMedium_MaxiBreedDryPuppyFood.jpg?v=1743766502,dog_food_images\Farmina_N_D_Pumpkin_Lamb___Blueberry_Grain_Free_Me.jpg,Grain Free,Dog
Farmina N&D Pumpkin Lamb & Blueberry Grain Free Mini Adult Dry Dog Food,1030.40,https://headsupfortails.com/products/farmina-n-d-pumpkin-lamb-blueberry-grain-free-mini-breed-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinLamb_BlueberryGrainFreeMiniBreedAdultDryDogFood-3.jpg?v=1743766515,dog_food_images\Farmina_N_D_Pumpkin_Lamb___Blueberry_Grain_Free_Mi.jpg,Grain Free,Dog
